stu4	charter	dcode	year	wchildpoverty_percent	housing_estimate	pop_estimate	white_percent	employee_ben	r4c	r1a	instr_sal_reg	instr_sal_special	ss_instr	aa_percent	ai_percent	asian_percent	pacific_percent	otherrac_percent	novehicle_percent	dif1	post1
0	0	15030	2011	0.103	1001	1751	0.971000016	142554.8438	0	2739891	643918.8125	108920.0234	107954.2266	0.006	0.011	0	0	0	0.037999999	16	1
0	0	15030	2012	0.103	1001	1751	0.971000016	116917	0	2671016.5	628083.1875	108921.9766	99492.96875	0.006	0.011	0	0	0	0.037999999	17	1
0	0	15030	2013	0.103	1001	1751	0.971000016	127050.6016	2000	2490751	653491.375	111726.25	120565.6563	0.006	0.011	0	0	0	0.037999999	18	1
0	0	15030	2014	0.103	1001	1751	0.971000016	141757.3125	2000	2492473.75	650358.875	113035.2031	107184.6484	0.006	0.011	0	0	0	0.037999999	19	1
0	0	15030	2015	0.103	1001	1751	0.971000016	166738.8281	2000	2476244.75	708166	90485.14063	140962.9063	0.006	0.011	0	0	0	0.037999999	20	1
0	0	15030	2016	0.103	1001	1751	0.971000016	181611.7031	2000	2473868.82	754277.5	51730.44922	137962.8125	0.006	0.011	0	0	0	0.037999999	21	1
0	0	15050	1995	0.122	5875	8850	0.961000025	2067000	0	4228000			369000	0.006	0.012	0.003	0	0.002	0.045000002	-1	0
0	0	15050	1996	0.122	5875	8850	0.961000025	2267000	0	4533000			453000	0.006	0.012	0.003	0	0.002	0.045000002	0	1
0	1	15050	1997	0.122	5875	8850	0.961000025	2331000	0	4601000			435000	0.006	0.012	0.003	0	0.002	0.045000002	1	1
0	0	15050	1998	0.122	5875	8850	0.961000025	2267000	0	4831000			444000	0.006	0.012	0.003	0	0.002	0.045000002	2	1
0	0	15050	1999	0.122	5875	8850	0.961000025	2551000	0	4749000			520000	0.006	0.012	0.003	0	0.002	0.045000002	3	1
0	0	15050	2000	0.122	5875	8850	0.961000025	2562000	0	4965000			471000	0.006	0.012	0.003	0	0.002	0.045000002	4	1
0	0	15050	2001	0.122	5875	8850	0.961000025	2792000	0	6524000			525000	0.006	0.012	0.003	0	0.002	0.045000002	5	1
0	0	15050	2002	0.122	5875	8850	0.961000025	2982000	0	6992000			668000	0.006	0.012	0.003	0	0.002	0.045000002	6	1
0	0	15050	2003	0.122	5875	8850	0.961000025	3335000	0	7690000			704000	0.006	0.012	0.003	0	0.002	0.045000002	7	1
0	0	15050	2004	0.122	5875	8850	0.961000025	3388000	0	7848000	3734000	387000	531000	0.006	0.012	0.003	0	0.002	0.045000002	8	1
0	0	15050	2005	0.122	5875	8850	0.961000025	3817000	0	8461000	3943000	359000	407000	0.006	0.012	0.003	0	0.002	0.045000002	9	1
0	0	15050	2006	0.122	5875	8850	0.961000025	1086091.13	0	8893626.07	4032889.78	335020.51	420037.17	0.006	0.012	0.003	0	0.002	0.045000002	10	1
0	0	15050	2007	0.122	5875	8850	0.961000025	943330.5625	0	9412834.48	3431549.81	332850.9688	357153.2813	0.006	0.012	0.003	0	0.002	0.045000002	11	1
0	0	15050	2008	0.122	5875	8850	0.961000025	911639.8125	0	10315714.23	3663859.46	416295.5625	251596.3594	0.006	0.012	0.003	0	0.002	0.045000002	12	1
0	0	15050	2009	0.122	5875	8850	0.961000025	914515.6875	0	9688180	3561456.75	371802.8438	289656.625	0.006	0.012	0.003	0	0.002	0.045000002	13	1
2	0	17010	1995	0.17	10515	20913	0.769999981	3807000	501000	2806000			725000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	0	1
2	1	17010	1996	0.17	10515	20913	0.769999981	3978000	151000	2850000			870000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	1	1
2	0	17010	1997	0.17	10515	20913	0.769999981	4460000	0	2978000			937000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	2	1
2	0	17010	1998	0.17	10515	20913	0.769999981	4572000	0	2841000			1029000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	3	1
2	0	17010	1999	0.17	10515	20913	0.769999981	4936000	0	2792000			1210000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	4	1
2	0	17010	2000	0.17	10515	20913	0.769999981	5204000	0	3929000			1289000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	5	1
2	0	17010	2001	0.17	10515	20913	0.769999981	5246000	212000	3952000			1232000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	6	1
2	0	17010	2002	0.17	10515	20913	0.769999981	5721000	54000	4002000			1552000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	7	1
2	0	17010	2003	0.17	10515	20913	0.769999981	6171000	54853	4163000			1649000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	8	1
1	0	17010	2004	0.17	10515	20913	0.769999981	7092000	693452	4231000	6770000	942000	1081000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	9	1
1	0	17010	2005	0.17	10515	20913	0.769999981	6982000	713131	4247000	6689000	956000	1023000	0.004	0.165000007	0.01	0.001	0.003	0.104000002	10	1
1	0	17010	2006	0.17	10515	20913	0.769999981	2191000.62	10725	4478170.96	6485678.07	1037072.97	1003494.8	0.004	0.165000007	0.01	0.001	0.003	0.104000002	11	1
1	0	17010	2007	0.17	10515	20913	0.769999981	2251530	29765.30078	4645463.25	6173850.4	925297.0625	1038831.625	0.004	0.165000007	0.01	0.001	0.003	0.104000002	12	1
1	0	17010	2008	0.17	10515	20913	0.769999981	2064931.25	12675	4927395.96	6207352.96	929431.375	709838.3125	0.004	0.165000007	0.01	0.001	0.003	0.104000002	13	1
1	0	17010	2009	0.17	10515	20913	0.769999981	2057551.75	36479.73047	4716807.5	6093988	943089	647771.1875	0.004	0.165000007	0.01	0.001	0.003	0.104000002	14	1
1	0	17010	2010	0.17	10515	20913	0.769999981	2006499.5	0	4831816.5	5961793.5	939706.1875	643165.5	0.004	0.165000007	0.01	0.001	0.003	0.104000002	15	1
1	0	17010	2011	0.17	10515	20913	0.769999981	1912524.375	8152.459961	4894799.5	5753837.5	844270.5625	789728.1875	0.004	0.165000007	0.01	0.001	0.003	0.104000002	16	1
1	0	17010	2012	0.17	10515	20913	0.769999981	1933157.125	11792.82031	5010344.5	5663526.5	732243.0625	738959.4375	0.004	0.165000007	0.01	0.001	0.003	0.104000002	17	1
1	0	17010	2013	0.17	10515	20913	0.769999981	1911346	0	4998407	5565781.5	748092.5	730069.25	0.004	0.165000007	0.01	0.001	0.003	0.104000002	18	1
1	0	17010	2014	0.17	10515	20913	0.769999981	2001944.875	0	5053398	5476125.5	742909.6875	826230.125	0.004	0.165000007	0.01	0.001	0.003	0.104000002	19	1
1	0	17010	2015	0.17	10515	20913	0.769999981	2264160.5	0	5318986.5	5258559.5	763690	854326.625	0.004	0.165000007	0.01	0.001	0.003	0.104000002	20	1
0	0	17050	1995	0.18	2771	1910	0.88499999	460000	2000	1048000			29000	0.003	0.074000001	0.004	0	0	0.037	-15	0
0	0	17050	1996	0.18	2771	1910	0.88499999	494000	0	1073000			41000	0.003	0.074000001	0.004	0	0	0.037	-14	0
0	0	17050	1997	0.18	2771	1910	0.88499999	505000	0	1094000			40000	0.003	0.074000001	0.004	0	0	0.037	-13	0
0	0	17050	1998	0.18	2771	1910	0.88499999	460000	0	1131000			42000	0.003	0.074000001	0.004	0	0	0.037	-12	0
0	0	17050	1999	0.18	2771	1910	0.88499999	498000	4000	1127000			42000	0.003	0.074000001	0.004	0	0	0.037	-11	0
0	0	17050	2000	0.18	2771	1910	0.88499999	522000	4000	1496000			51000	0.003	0.074000001	0.004	0	0	0.037	-10	0
0	0	17050	2001	0.18	2771	1910	0.88499999	522000	5000	1527000			56000	0.003	0.074000001	0.004	0	0	0.037	-9	0
0	0	17050	2002	0.18	2771	1910	0.88499999	516000	119000	1630000			66000	0.003	0.074000001	0.004	0	0	0.037	-8	0
0	0	17050	2003	0.18	2771	1910	0.88499999	556000	4000	1737000			71000	0.003	0.074000001	0.004	0	0	0.037	-7	0
0	0	17050	2004	0.18	2771	1910	0.88499999	576000	84000	1827000	709000	32000	84000	0.003	0.074000001	0.004	0	0	0.037	-6	0
0	0	17050	2005	0.18	2771	1910	0.88499999	628000	54781	1952000	714000	43000	213000	0.003	0.074000001	0.004	0	0	0.037	-5	0
0	0	17050	2006	0.18	2771	1910	0.88499999	238025.24	0	1990015.77	720540.55	37692	63837.1	0.003	0.074000001	0.004	0	0	0.037	-4	0
0	0	17050	2007	0.18	2771	1910	0.88499999	243131.7656	0	2118151.87	764683.51	47251	65334.98828	0.003	0.074000001	0.004	0	0	0.037	-3	0
0	0	17050	2008	0.18	2771	1910	0.88499999	239427.3125	0	2237975.5	814247.11	51531.42969	61734.17188	0.003	0.074000001	0.004	0	0	0.037	-2	0
0	0	17050	2009	0.18	2771	1910	0.88499999	252132.4688	0	2199754.5	813887.5	30799	55221.96875	0.003	0.074000001	0.004	0	0	0.037	-1	0
0	0	17050	2010	0.18	2771	1910	0.88499999	221467.0156	0	2306883.25	816063.375	18892	61308.35938	0.003	0.074000001	0.004	0	0	0.037	0	1
0	1	17050	2011	0.18	2771	1910	0.88499999	199467.5625	0	2353269.25	856128.625	20217	55138.92969	0.003	0.074000001	0.004	0	0	0.037	1	1
0	0	17050	2012	0.18	2771	1910	0.88499999	200089.9375	0	2385884	857395.4375	28026	48925.64063	0.003	0.074000001	0.004	0	0	0.037	2	1
0	0	17050	2013	0.18	2771	1910	0.88499999	254761.9063	82435.60156	2430427	901146.1875	39306.01953	42279.28906	0.003	0.074000001	0.004	0	0	0.037	3	1
0	0	17050	2014	0.18	2771	1910	0.88499999	226900.3906	40.22999954	2566996.75	940614.4375	62950.92969	47111.35156	0.003	0.074000001	0.004	0	0	0.037	4	1
0	0	17050	2015	0.18	2771	1910	0.88499999	204657.375	37.33000183	2473276.75	996507.75	60817.87891	43347.35938	0.003	0.074000001	0.004	0	0	0.037	5	1
0	0	17050	2016	0.18	2771	1910	0.88499999	255766.1563	0	2520924.32	994352.1875	72530.50781	23329.18945	0.003	0.074000001	0.004	0	0	0.037	6	1
0	0	17140	1995	0.179	2250	3455	0.586000025	850000	96000	574000			0	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-8	0
0	0	17140	1996	0.179	2250	3455	0.586000025	857000	47000	593000			0	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-7	0
0	0	17140	1997	0.179	2250	3455	0.586000025	922000	35000	761000			0	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-6	0
0	0	17140	1998	0.179	2250	3455	0.586000025	906000	0	698000			0	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-5	0
0	0	17140	1999	0.179	2250	3455	0.586000025	1133000	38000	608000			0	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-4	0
0	0	17140	2000	0.179	2250	3455	0.586000025	1113000	84000	940000			0	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-3	0
0	0	17140	2001	0.179	2250	3455	0.586000025	1086000	158000	1000000			55000	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-2	0
0	0	17140	2002	0.179	2250	3455	0.586000025	1211000	57000	1073000			80000	0.003	0.338999987	0.003	0.004	0.01	0.054000001	-1	0
0	0	17140	2003	0.179	2250	3455	0.586000025	1262000	22351	1103000			83000	0.003	0.338999987	0.003	0.004	0.01	0.054000001	0	1
0	1	17140	2004	0.179	2250	3455	0.586000025	1413000	136074	1190000	1500000	195000	78000	0.003	0.338999987	0.003	0.004	0.01	0.054000001	1	1
0	0	17140	2005	0.179	2250	3455	0.586000025	1625000	1089	1312000	1506000	205000	98000	0.003	0.338999987	0.003	0.004	0.01	0.054000001	2	1
0	0	17140	2006	0.179	2250	3455	0.586000025	464710.43	0	1345131.11	1356465.57	151849.24	107927.42	0.003	0.338999987	0.003	0.004	0.01	0.054000001	3	1
0	0	17140	2007	0.179	2250	3455	0.586000025	455817.9375	0	1426835.39	1408326.53	119461.0781	64895.14844	0.003	0.338999987	0.003	0.004	0.01	0.054000001	4	1
0	0	17140	2008	0.179	2250	3455	0.586000025	393912.9375	0	1578820.32	1414332.04	126049.7969	7231.47998	0.003	0.338999987	0.003	0.004	0.01	0.054000001	5	1
0	0	17140	2009	0.179	2250	3455	0.586000025	418126.625	0	1502115.25	1513268.125	135679.7969	2331.590088	0.003	0.338999987	0.003	0.004	0.01	0.054000001	6	1
0	0	17140	2010	0.179	2250	3455	0.586000025	431187.1875	0	1577794.875	1705863.875	152501.2188	5734.629883	0.003	0.338999987	0.003	0.004	0.01	0.054000001	7	1
0	0	17140	2011	0.179	2250	3455	0.586000025	484348.2813	24241.5	1594898.75	1648388.125	190901.0469	47939.87891	0.003	0.338999987	0.003	0.004	0.01	0.054000001	8	1
0	0	17140	2012	0.179	2250	3455	0.586000025	457357.2813	20416.84961	1638713.5	1540328.125	155864.625	21163.0293	0.003	0.338999987	0.003	0.004	0.01	0.054000001	9	1
0	0	17140	2013	0.179	2250	3455	0.586000025	432541.4688	17326	1847631.625	1501448.875	124629.1563	25137.49023	0.003	0.338999987	0.003	0.004	0.01	0.054000001	10	1
0	0	17140	2014	0.179	2250	3455	0.586000025	415368.4375	0	1957785.5	1521646.75	172306.4844	11899.66992	0.003	0.338999987	0.003	0.004	0.01	0.054000001	11	1
0	0	17140	2015	0.179	2250	3455	0.586000025	460269.6875	0	1860125.375	1555752.125	131761.2656	75091.57813	0.003	0.338999987	0.003	0.004	0.01	0.054000001	12	1
0	0	17140	2016	0.179	2250	3455	0.586000025	472572.625	0	1604330.87	1594897.875	141335.8281	53091.89063	0.003	0.338999987	0.003	0.004	0.01	0.054000001	13	1
1	0	20015	1995	0.263	9329	12064	0.936999977	2463000	0	4008000			221000	0.025	0.008	0.006	0	0.001	0.048	0	1
1	1	20015	1996	0.263	9329	12064	0.936999977	2531000	0	4784000			319000	0.025	0.008	0.006	0	0.001	0.048	1	1
1	0	20015	1997	0.263	9329	12064	0.936999977	2697000	0	4613000			340000	0.025	0.008	0.006	0	0.001	0.048	2	1
1	0	20015	1998	0.263	9329	12064	0.936999977	2628000	0	5030000			382000	0.025	0.008	0.006	0	0.001	0.048	3	1
1	0	20015	1999	0.263	9329	12064	0.936999977	2724000	0	5093000			469000	0.025	0.008	0.006	0	0.001	0.048	4	1
1	0	20015	2000	0.263	9329	12064	0.936999977	3204000	0	5315000			483000	0.025	0.008	0.006	0	0.001	0.048	5	1
1	0	20015	2001	0.263	9329	12064	0.936999977	3464000	0	5208000			907000	0.025	0.008	0.006	0	0.001	0.048	6	1
1	0	20015	2002	0.263	9329	12064	0.936999977	3780000	0	5899000			1072000	0.025	0.008	0.006	0	0.001	0.048	7	1
1	0	20015	2003	0.263	9329	12064	0.936999977	4316000	0	6130000			847000	0.025	0.008	0.006	0	0.001	0.048	8	1
1	0	20015	2004	0.263	9329	12064	0.936999977	4367000	23000	6052000	4365000	654000	789000	0.025	0.008	0.006	0	0.001	0.048	9	1
1	0	20015	2005	0.263	9329	12064	0.936999977	4602000	17000	6536000	4306000	671000	655000	0.025	0.008	0.006	0	0.001	0.048	10	1
1	0	20015	2006	0.263	9329	12064	0.936999977	1577147.43	10635.34	6781604.17	4321938.2	653074.58	538514.56	0.025	0.008	0.006	0	0.001	0.048	11	1
1	0	20015	2007	0.263	9329	12064	0.936999977	1576014.625	0	6868956.09	4422774.65	674381.0625	591241.0625	0.025	0.008	0.006	0	0.001	0.048	12	1
1	0	20015	2008	0.263	9329	12064	0.936999977	1526009	2514.919922	7274836.93	4418888.98	645679.625	651873.9375	0.025	0.008	0.006	0	0.001	0.048	13	1
1	0	20015	2009	0.263	9329	12064	0.936999977	1304132.625	753	7066820.5	4407623	688025.5625	518568.125	0.025	0.008	0.006	0	0.001	0.048	14	1
1	0	20015	2010	0.263	9329	12064	0.936999977	1204064.375	947	7316707	4427671	696397.3125	432479.625	0.025	0.008	0.006	0	0.001	0.048	15	1
1	0	20015	2011	0.263	9329	12064	0.936999977	1245595	0	7487169	4378897.5	639142.8125	319817.75	0.025	0.008	0.006	0	0.001	0.048	16	1
0	0	20015	2012	0.263	9329	12064	0.936999977	1245210.75	0	7116340	4360220	623700.125	388094.875	0.025	0.008	0.006	0	0.001	0.048	17	1
0	0	20015	2013	0.263	9329	12064	0.936999977	1082809.75	0	7020445.5	4208138	637733.875	244318.2969	0.025	0.008	0.006	0	0.001	0.048	18	1
0	0	20015	2014	0.263	9329	12064	0.936999977	1159992.375	0	7199366	4077845.25	654055.3125	225096.2188	0.025	0.008	0.006	0	0.001	0.048	19	1
0	0	20015	2015	0.263	9329	12064	0.936999977	1176671.25	0	7218603.5	4285695.5	642920.25	187823.4531	0.025	0.008	0.006	0	0.001	0.048	20	1
0	0	20015	2016	0.263	9329	12064	0.936999977	1157528.375	0	6985351.07	4357678.5	661944.875	235289.5156	0.025	0.008	0.006	0	0.001	0.048	21	1
0	1	21090	1995	0.128	1583	3134	0.806999981	826000	9000	163000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	1	1
0	0	21090	1996	0.128	1583	3134	0.806999981	812000	8000	363000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	2	1
0	0	21090	1997	0.128	1583	3134	0.806999981	822000	7000	379000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	3	1
0	0	21090	1998	0.128	1583	3134	0.806999981	762000	0	401000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	4	1
0	0	21090	1999	0.128	1583	3134	0.806999981	945000	20000	422000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	5	1
0	0	21090	2000	0.128	1583	3134	0.806999981	952000	3000	430000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	6	1
0	0	21090	2001	0.128	1583	3134	0.806999981	983000	0	449000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	7	1
0	0	21090	2002	0.128	1583	3134	0.806999981	1088000	0	479000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	8	1
0	0	21090	2003	0.128	1583	3134	0.806999981	1254000	4888	484000			0	0.004	0.136999995	0.001	0.001	0.004	0.088	9	1
0	0	21090	2004	0.128	1583	3134	0.806999981	1277000	0	452000	1700000	233000	35000	0.004	0.136999995	0.001	0.001	0.004	0.088	10	1
0	0	21090	2005	0.128	1583	3134	0.806999981	1460000	0	453000	1715000	245000	3000	0.004	0.136999995	0.001	0.001	0.004	0.088	11	1
0	0	21090	2006	0.128	1583	3134	0.806999981	389857.71	0	467770.38	1628857.3	240360.28	2272.17	0.004	0.136999995	0.001	0.001	0.004	0.088	12	1
0	0	21090	2007	0.128	1583	3134	0.806999981	375328.9375	0	496880.61	1561915.21	196371.5	262.6300049	0.004	0.136999995	0.001	0.001	0.004	0.088	13	1
0	0	21090	2008	0.128	1583	3134	0.806999981	325951.1563	0	547926.94	1462770.31	207516.2344	23329.66992	0.004	0.136999995	0.001	0.001	0.004	0.088	14	1
0	0	21090	2009	0.128	1583	3134	0.806999981	362332.5938	0	495878.0625	1449908.875	207278.3438	19689.66016	0.004	0.136999995	0.001	0.001	0.004	0.088	15	1
0	0	21090	2010	0.128	1583	3134	0.806999981	354967.9688	0	507382.4688	1563783	192921.4531	11148.16992	0.004	0.136999995	0.001	0.001	0.004	0.088	16	1
0	0	21090	2011	0.128	1583	3134	0.806999981	393001.625	0	513116.8125	1482102.625	144886.5938	12353.7002	0.004	0.136999995	0.001	0.001	0.004	0.088	17	1
0	0	21090	2012	0.128	1583	3134	0.806999981	474011.375	0	532046	1544517.875	161660.875	20211.89063	0.004	0.136999995	0.001	0.001	0.004	0.088	18	1
0	0	21090	2013	0.128	1583	3134	0.806999981	435803.8438	0	534330.5625	1635578.875	150528.375	23085.60938	0.004	0.136999995	0.001	0.001	0.004	0.088	19	1
0	0	21090	2014	0.128	1583	3134	0.806999981	470882.4063	0	540824.5625	1857921.5	144010.2188	18157.24023	0.004	0.136999995	0.001	0.001	0.004	0.088	20	1
0	0	21090	2015	0.128	1583	3134	0.806999981	489594.9063	0	522200.1875	1817066.25	141762	10186.62012	0.004	0.136999995	0.001	0.001	0.004	0.088	21	1
0	0	21090	2016	0.128	1583	3134	0.806999981	513889.5938	0	530566.15	1880153.5	128495.8125	40535.73047	0.004	0.136999995	0.001	0.001	0.004	0.088	22	1
2	0	23030	1995	0.129	7539	18991	0.943000019	4100000	0	2138000			875000	0.003	0.003	0.002	0	0.015	0.041999999	-16	0
2	0	23030	1996	0.129	7539	18991	0.943000019	4478000	0	2152000			1015000	0.003	0.003	0.002	0	0.015	0.041999999	-15	0
2	0	23030	1997	0.129	7539	18991	0.943000019	4446000	0	2168000			878000	0.003	0.003	0.002	0	0.015	0.041999999	-14	0
2	0	23030	1998	0.129	7539	18991	0.943000019	4330000	0	2366000			878000	0.003	0.003	0.002	0	0.015	0.041999999	-13	0
2	0	23030	1999	0.129	7539	18991	0.943000019	4376000	0	2441000			945000	0.003	0.003	0.002	0	0.015	0.041999999	-12	0
2	0	23030	2000	0.129	7539	18991	0.943000019	4720000	0	3979000			1163000	0.003	0.003	0.002	0	0.015	0.041999999	-11	0
2	0	23030	2001	0.129	7539	18991	0.943000019	4794000	0	4107000			1360000	0.003	0.003	0.002	0	0.015	0.041999999	-10	0
2	0	23030	2002	0.129	7539	18991	0.943000019	5098000	0	4484000			1516000	0.003	0.003	0.002	0	0.015	0.041999999	-9	0
2	0	23030	2003	0.129	7539	18991	0.943000019	5702000	0	5103000			1469000	0.003	0.003	0.002	0	0.015	0.041999999	-8	0
2	0	23030	2004	0.129	7539	18991	0.943000019	6122000	0	5241000	7098000	1326000	1461000	0.003	0.003	0.002	0	0.015	0.041999999	-7	0
2	0	23030	2005	0.129	7539	18991	0.943000019	6528000	15000	5525000	7304000	1389000	1355000	0.003	0.003	0.002	0	0.015	0.041999999	-6	0
2	0	23030	2006	0.129	7539	18991	0.943000019	1890356.18	19723.99	5868044.05	7008275.15	1369207.65	1424010.94	0.003	0.003	0.002	0	0.015	0.041999999	-5	0
2	0	23030	2007	0.129	7539	18991	0.943000019	1912150	0	6251981.87	7194215.18	1416724.25	1535676.375	0.003	0.003	0.002	0	0.015	0.041999999	-4	0
2	0	23030	2008	0.129	7539	18991	0.943000019	1786070	0	6525797.3	7119712.35	1430955.375	1587236	0.003	0.003	0.002	0	0.015	0.041999999	-3	0
1	0	23030	2009	0.129	7539	18991	0.943000019	1777720.625	0	6501044.5	7258596	1405849	1477742	0.003	0.003	0.002	0	0.015	0.041999999	-2	0
1	0	23030	2010	0.129	7539	18991	0.943000019	1541746.875	0	6797250	6993533.5	1271877.625	1417532.125	0.003	0.003	0.002	0	0.015	0.041999999	-1	0
1	0	23030	2011	0.129	7539	18991	0.943000019	1486583.375	0	6510712.5	6895011	1110880.375	1227863.75	0.003	0.003	0.002	0	0.015	0.041999999	0	1
1	1	23030	2012	0.129	7539	18991	0.943000019	1458772.625	1473125.375	6627167.5	6198285.5	1092904.375	998534.25	0.003	0.003	0.002	0	0.015	0.041999999	1	1
1	0	23030	2013	0.129	7539	18991	0.943000019	1359670.125	3830.5	6812431	6013327.5	1002343.688	973430.25	0.003	0.003	0.002	0	0.015	0.041999999	2	1
1	0	23030	2014	0.129	7539	18991	0.943000019	1551111.25	0	6844384.5	5953154.5	1176573.75	674215.6875	0.003	0.003	0.002	0	0.015	0.041999999	3	1
1	0	23030	2015	0.129	7539	18991	0.943000019	1647589.25	0	6805803	5707850.5	1048663.5	729696.5	0.003	0.003	0.002	0	0.015	0.041999999	4	1
1	0	23030	2016	0.129	7539	18991	0.943000019	1650918.875	0	6849860.24	5435265	1088217.75	806480.75	0.003	0.003	0.002	0	0.015	0.041999999	5	1
2	0	23050	1995	0.119	7167	17050	0.949999988	3668000	0	1346000			635000	0.005	0.002	0.006	0	0.006	0.022	-1	0
2	0	23050	1996	0.119	7167	17050	0.949999988	4061000	0	2616000			595000	0.005	0.002	0.006	0	0.006	0.022	0	1
2	1	23050	1997	0.119	7167	17050	0.949999988	4188000	0	2951000			578000	0.005	0.002	0.006	0	0.006	0.022	1	1
2	0	23050	1998	0.119	7167	17050	0.949999988	4248000	0	2991000			544000	0.005	0.002	0.006	0	0.006	0.022	2	1
2	0	23050	1999	0.119	7167	17050	0.949999988	4579000	0	3178000			573000	0.005	0.002	0.006	0	0.006	0.022	3	1
2	0	23050	2000	0.119	7167	17050	0.949999988	4905000	0	3414000			648000	0.005	0.002	0.006	0	0.006	0.022	4	1
2	0	23050	2001	0.119	7167	17050	0.949999988	5325000	0	3577000			821000	0.005	0.002	0.006	0	0.006	0.022	5	1
2	0	23050	2002	0.119	7167	17050	0.949999988	5934000	0	3812000			1037000	0.005	0.002	0.006	0	0.006	0.022	6	1
